katottg;latitude;longitude
UA18020070070070625;49.9694444;28.7880556
UA18020070080052972;49.9944444;28.7855556
UA18020070090032651;50.0297222;28.7527778
UA18020070100046038;49.9700000;28.6088889
UA18020070110095927;49.9586111;28.6688889
UA18020070120028944;50.0219444;28.6219444
UA18020070130068970;49.9527778;28.7227778
UA18020070140075988;50.0372222;28.6827778
UA18020070150021745;50.0055556;28.6405556
UA18020070160063662;49.9330556;28.7383333
UA18020070170089405;49.9427778;28.6555556
UA18020090000092001;49.8457902;28.0916967
UA18020090010030732;49.8352778;28.0494444
UA18020090020037082;49.8586111;28.2155556
UA18020090030053479;49.7794444;28.0252778
UA18020090040076822;49.8788889;28.0444444
UA18020090050071890;49.8227778;28.1644444
UA18020090060014156;49.8608333;28.0300000
UA18020090070078914;49.8866667;28.2300000
UA18020090080048045;49.8536111;27.9791667
UA18020090090061223;49.8747222;27.9419444
UA18020090100035352;49.7991667;27.9586111
UA18020090110018655;49.8436111;28.1108333
UA18020090120020717;49.7936111;28.2213889
UA18020090130024750;49.7783333;28.0925000
UA18020090140078307;49.8019444;28.1850000
UA18020090150025459;49.8400000;27.9297222
UA18020090160093127;49.7941667;27.9211111
UA18020090170077730;49.7938889;28.1047222
UA18020110000026941;49.8367127;28.3973954
UA18020110010089632;49.8269444;28.3780556
UA18020110020058114;49.7986111;28.3563889
UA18020110030090134;49.8852778;28.4658333
UA18020110040088331;49.8563889;28.5663889
UA18020110050063684;49.9132880;28.3090190
UA18020110060054148;49.8188889;28.2836111
UA18020110070016213;49.8675000;28.4791667
UA18020110080037601;49.9069444;28.4319444
UA18020110090093843;49.8480556;28.5394444
UA18020110100098696;49.8747222;28.3152778
UA18020110110044890;49.9366667;28.4741667
UA18020110120098850;49.8244444;28.3561111
UA18020110130099739;49.8897222;28.3211111
UA18020110140066999;49.8702778;28.4175000
UA18020110150078804;49.8805556;28.5169444
UA18020110160017165;49.8369444;28.5080556
UA18020110170051403;49.8505556;28.3688889
UA18020110180088945;49.8808333;28.5411111
UA18020110190024679;49.8291667;28.4525000
UA18020110200018361;49.8936111;28.3922222
UA18020110210054530;49.8902778;28.5066667
UA18020130000096761;49.7222597;29.2277527
UA18020130010019204;49.7233333;29.2213889
UA18020130020040248;49.6919444;29.4530556
UA18020130030025604;49.7363889;29.1436111
UA18020130040049048;49.6800000;29.0300000
UA18020130050063222;49.7780556;29.4352778
UA18020130060076737;49.8044444;29.3127778
UA18020130070082664;49.7600000;28.9936111
UA18020130080029167;49.7475000;29.0458333
UA18020130090076588;49.6809700;29.1605900
UA18020130100092471;49.6002778;29.1950000
UA18020130110057755;49.6922222;29.0633333
UA18020130120035056;49.7111111;29.2288889
UA18020130130066361;49.6533333;29.1922222
UA18020130140095011;49.6091667;29.0208333
UA18020130150083032;49.6491667;29.2444444
UA18020130160011229;49.7197222;29.0063889
UA18020130170040873;49.7836111;29.3397222
UA18020130180057560;49.6202778;29.0872222
UA18020130190011878;49.6608333;29.0963889
UA18020130200071895;49.6638889;29.0502778
UA18020130210094556;49.6550000;29.0652778
UA18020130220059137;49.7105556;29.3522222
UA18020130230043039;49.8344444;29.3502778
UA18020130240072274;49.6200000;29.0500000
UA18020130250079882;49.6361111;29.1463889
UA18020130260044345;49.7375000;29.2950000
UA18020130270079578;49.6975000;29.1677778
UA18020130280051410;49.6766667;29.4586111
UA18020130290015833;49.6436111;29.3602778
UA18020130300077928;49.6061111;29.1208333
UA18020130310052934;49.6536111;29.3133333
UA18020130320057622;49.7983333;29.3813889
UA18020130330091803;49.6719444;29.1091667
UA18020130340061460;49.6697222;29.4013889
UA18020130350053371;49.7580556;29.2977778
UA18020130360014810;49.6205556;29.2527778
UA18020130370028955;49.6897222;29.3688889
UA18020150000084693;49.8719444;28.6638889
UA18020150010089129;49.8719444;28.6583333
UA18020150020052000;49.8175000;28.7375000
UA18020150030090319;49.8891667;28.6891667
UA18020150040086715;49.9086111;28.7844444
UA18020150050062856;49.8680556;28.8011111
UA18020150060057185;49.8550000;28.6705556
UA18020150070055921;49.8263889;28.5483333
UA18020150080093372;49.9069444;28.8325000
UA18020150090020252;49.8713889;28.8230556
UA18020150100053951;49.8961111;28.7450000
UA18020150110060061;49.8513889;28.7508333
UA18020150120052193;49.8700000;28.7680556
UA18020150130032855;49.8086111;28.5750000
UA18020150140093647;49.8305556;28.6241667
UA18020170000036711;49.9663889;28.8686111
UA18020170010068838;49.9497222;28.8686111
UA18020170020030289;50.0261111;28.8369444
UA18020170030057371;50.0461111;28.8041667
UA18020170040059406;49.9966667;28.9277778
UA18020170050011792;49.9691667;28.9575000
UA18020170060082471;49.9450000;28.9275000
UA18020170070028348;49.9775000;28.8630556
UA18020190000022756;49.9814194;28.4807550
UA18020190010033555;49.9919444;28.5025000
UA18020190020098927;49.9483333;28.4005556
UA18020190030045177;50.0019444;28.5805556
UA18020190040048489;49.9750000;28.4233333
UA18020190050040664;49.9458333;28.4508333
UA18020190060034016;49.9661111;28.5175000
UA18020190070014273;50.0138889;28.4786111
UA18020190080084810;49.9913889;28.4502778
UA18040000000058965;50.2504824;28.6396626
UA18040010000031446;49.8730556;29.3433333
UA18040010010088275;49.8730556;29.3433333
UA18040010020033453;49.9255556;29.2630556
UA18040010030030665;49.9202778;29.3697222
UA18040010040049173;49.8794444;29.2875000
UA18040010050049605;49.9372222;29.3175000
UA18040010060096868;49.8919444;29.3930556
UA18040030000089649;50.3036862;28.4434858
UA18040030010064907;50.3122222;28.4313889
UA18040030020067049;50.2713889;28.5488889
UA18040030030090880;50.2813889;28.4227778
UA18040030040047233;50.3347222;28.3772222
UA18040030050085095;50.2830556;28.4769444
UA18040030060052365;50.3091667;28.3655556
UA18040030070050556;50.3363889;28.5227778
UA18040030080090449;50.2825000;28.5044444
UA18040030090047531;50.3486111;28.4466667
UA18040030100069450;50.2583333;28.2836111
UA18040030110027558;50.2961111;28.5400000
UA18040030120052068;50.3466667;28.3800000
UA18040030130093815;50.3175000;28.3625000
UA18040030140085898;50.2833333;28.3130556
UA18040030150096125;50.3169444;28.4844444
UA18040030160096032;50.3438889;28.4063889
UA18040050000049937;50.2833333;29.5333333
UA18040050010054251;50.2833333;29.5333333
UA18040050020060126;50.1783333;29.2963889
UA18040050030085453;50.2080556;29.3658333
UA18040050040080853;50.3802778;29.5202778
UA18040050050082306;50.2330556;29.6538889
UA18040050060077542;50.2250000;29.4405556
UA18040050070076440;50.2019444;29.6130556
UA18040050080068179;50.1652778;29.4408333
UA18040050090091131;50.2852778;29.5933333
UA18040050100069268;50.1905556;29.3291667
UA18040050110032587;50.3883333;29.5066667
UA18040050120011915;50.2738889;29.4563889
UA18040050130079265;50.3580556;29.6247222
UA18040050140010022;50.3283333;29.5419444
UA18040050150027416;50.2408333;29.5663889
UA18040050160081834;50.3125000;29.5858333
UA18040050170020580;50.2175000;29.5197222
UA18040050180068032;50.1366667;29.3691667
UA18040050190079482;50.3400000;29.5947222
UA18040050200093049;50.2338889;29.5344444
UA18040050210089802;50.3172222;29.4266667
UA18040050220043205;50.1552778;29.3250000
UA18040050230050676;50.3344444;29.4733333
UA18040050240093946;50.2766667;29.3455556
UA18040050250046631;50.2422222;29.4113889
UA18040050260049730;50.3019444;29.3591667
UA18040050270040294;50.2475000;29.3705556
UA18040050280052015;50.1083333;29.3361111
UA18040050290011726;50.1363889;29.4191667
UA18040050300061645;50.1980556;29.5466667
UA18040050310023222;50.4047222;29.5227778
UA18040050320079661;50.3180556;29.6172222
UA18040050330060246;50.2458333;29.5938889
UA18040050340095674;50.3266667;29.5819444
UA18040050350093323;50.2813889;29.6375000
UA18040050360063842;50.2936111;29.6602778
UA18040050370052495;50.1013889;29.3891667
UA18040070000059677;50.4066667;28.8016667
UA18040070010096568;50.4066667;28.8016667
UA18040070020076178;50.3422222;28.8188889
UA18040070030022517;50.3886111;28.8472222
UA18040070040019882;50.4413889;28.8180556
UA18040070050096391;50.4038889;28.8916667
UA18040090000077574;50.6327778;29.4011111
UA18040090010072348;50.6327778;29.4011111
UA18040090020013005;50.6577778;29.4494444
UA18040090030027769;50.7058333;29.4425000
UA18040090040087993;50.7227778;29.4522222
UA18040090050028463;50.6844444;29.5241667
UA18040090060022969;50.5927778;29.3647222
UA18040090070031980;50.7094444;29.4752778
UA18040110000034222;49.9417511;28.1241694
UA18040110010019488;50.0188889;28.1413889
UA18040110020088656;49.9661111;28.1611111
UA18040110030019660;49.9922222;28.1244444
UA18040110040082696;49.9213889;28.1825000
UA18040110050092800;49.8830556;28.1586111
UA18040110060032068;49.9550000;28.1077778
UA18040110070022369;50.0113889;28.0872222
UA18040110080029596;49.8983333;28.1980556
UA18040110090015822;50.0197222;28.1016667
UA18040110100040596;49.9050000;28.0844444
UA18040110110098379;49.9488889;28.0388889
UA18040110120058956;49.8769444;28.1080556
UA18040130000075048;50.0855556;29.0900000
UA18040130010024369;50.0855556;29.0900000
UA18040130020038091;50.1552778;28.9925000
UA18040130030079837;50.1511111;29.0375000
UA18040130040048023;50.1091667;29.1500000
UA18040130050032551;50.1080556;28.9591667
UA18040130060086419;50.0877778;28.9486111
UA18040130070095443;50.1116667;29.1102778
UA18040130080086131;50.1502778;29.0805556
UA18040150000019024;50.2833333;28.7833333
UA18040150010023707;50.2791667;28.7766667
UA18040150020019800;50.2855556;28.8472222
UA18040150030041751;50.2863889;28.8988889
UA18040150040079680;50.3022222;28.8236111
UA18040150050029487;50.3677778;28.8533333
UA18040150060063759;50.2591667;28.8033333
UA18040150070094154;50.2405556;28.7630556
UA18040150080044389;50.3061111;28.8861111
UA18040150090080908;50.2372222;28.8375000
UA18040150100083563;50.2716667;28.8950000
UA18040150110082511;50.3138889;28.8522222
UA18040150120028477;50.3405556;28.8494444
UA18040150130074404;50.3386111;28.8972222
UA18040170000089964;50.6096823;29.4486232
UA18040170010097015;50.5925000;29.4533333
UA18040170020067800;50.6363889;29.4636111
UA18040170030012480;50.6227778;29.4391667
UA18040190000029215;50.2703000;28.7037000
UA18040190010057814;50.2544444;28.6577778
UA18040190020077303;50.3369444;28.7613889
UA18040210000044466;49.9847222;29.5491667
UA18040210010082266;49.9847222;29.5158333
UA18040210020081585;49.9777778;29.5875000
UA18040210030039732;49.9772222;29.6952778
UA18040210040077280;49.9997222;29.5761111
UA18040210050032739;50.0041667;29.6758333
UA18040210060076479;49.9436111;29.6077778
UA18040210070032779;49.9866667;29.6377778
UA18040210080080365;49.9577778;29.6769444
UA18040210090031398;49.9897222;29.6113889
UA18040230000036046;50.0838889;29.5375000
UA18040230010078168;50.0952778;29.5358333
UA18040230020095479;50.0605556;29.5677778
UA18040230030013285;50.1244444;29.4902778
UA18040230040083801;50.1544444;29.5302778
UA18040230050085017;50.1383333;29.6347222
UA18040230060019607;50.1547222;29.4875000
UA18040230070037006;50.0600000;29.6300000
UA18040230080084720;50.1008333;29.6297222
UA18040230090071294;50.1625000;29.5919444
UA18040230100033349;50.0602778;29.5108333
UA18040250000068141;50.3186111;29.0591667
UA18040250010085012;50.3186111;29.0591667
UA18040250020057520;50.3138889;29.3341667
UA18040250030014519;50.3675000;28.9772222
UA18040250040053924;50.3736111;29.0725000
UA18040250050083033;50.3075000;29.2122222
UA18040250060038383;50.3044444;29.3141667
UA18040250070054360;50.2250000;29.1961111
UA18040250080030330;50.1644444;29.2797222
UA18040250090029084;50.2283333;29.2786111
UA18040250100091076;50.2694444;29.2813889
UA18040250110043810;50.2841667;29.2541667
UA18040250120028805;50.2638889;29.2438889
UA18040250130097134;50.1872222;29.2591667
UA18040250140025311;50.2475000;29.1452778
UA18040250150015337;50.2411111;29.3316667
UA18040250160075099;50.3122222;29.2797222
UA18040250170076243;50.3411111;28.9638889
UA18040250180083467;50.2983333;28.9422222
UA18040250190034913;50.3369444;29.3275000
UA18040250200082851;50.2438889;29.1888889
UA18040250210022944;50.2136111;29.3086111
UA18040250220092885;50.2066667;29.1966667
UA18040250230022236;50.2972222;29.1952778
UA18040250240070355;50.2311111;29.3366667
UA18040250250044148;50.3019444;28.9858333
UA18040250260083602;50.1883333;29.2277778
UA18040250270087454;50.3780556;29.0263889
UA18040250280019058;50.3600000;29.2650000
UA18040250290099045;50.2200000;29.2277778
UA18040270000050167;50.4580556;28.0958333
UA18040270010076062;50.4580556;28.0958333
UA18040270020099221;50.4933333;28.0302778
UA18040270030038870;50.4755556;28.1188889
UA18040270040075541;50.4136111;27.9688889
UA18040270050017424;50.4316667;28.0341667
UA18040270060012457;50.3975000;28.0841667
UA18040270070081238;50.5644444;28.0658333
UA18040270080086368;50.4019444;28.1013889
UA18040270090080673;50.4547222;28.1475000
UA18040270100045807;50.4891667;27.9441667
UA18040270110034211;50.4605556;28.0522222
UA18040270120070389;50.3752778;28.0913889
UA18040270130087607;50.3694444;28.1477778
UA18040270140021613;50.5108333;28.0316667
UA18040270150056670;50.4163889;28.1944444
UA18040270160088638;50.4925000;28.0755556
UA18040270170036534;50.5441667;28.0419444
UA18040270180026332;50.4022222;28.0380556
UA18040270190027306;50.3963889;28.1586111
UA18040270200041399;50.5419444;28.1013889
UA18040270210064885;50.4647222;27.9913889
UA18040270220073709;50.5025000;27.9725000
UA18040270230092675;50.4547222;27.9608333
UA18040270240041119;50.4669444;28.1597222
UA18040270250066043;50.4266667;27.9963889
UA18040270260024749;50.3463889;28.0805556
UA18040270270072738;50.4294444;28.1244444
UA18040290000063354;49.8952011;27.7646861
UA18040290010026645;49.9213889;27.7583333
UA18040290020041086;49.8761111;27.8263889
UA18040290030060642;49.7736111;27.8500000
UA18040290040036619;49.7505556;27.7777778
UA18040290050089702;49.9725000;27.6311111
UA18040290060068993;49.7911111;27.8161111
UA18040290070047586;49.9919444;27.9488889
UA18040290080061173;49.9677778;27.6050000
UA18040290090096046;49.9997222;27.9133333
UA18040290100061357;49.9536111;27.9194444
UA18040290110080327;49.8438889;27.6622222
UA18040290120047633;50.0169444;27.9325000
UA18040290130050270;49.9186111;27.6072222
UA18040290140090492;49.9752778;27.7075000
UA18040290150042230;50.0138889;27.8338889
UA18040290160071112;49.8825000;27.7413889
UA18040290170067023;49.9463889;27.7622222
UA18040290180047484;49.9169444;27.6275000
UA18040290190057281;49.9944444;27.6713889
UA18040290200072147;49.9138889;27.5719444
UA18040290210042975;49.9100000;27.7130556
UA18040290220075634;49.9091667;27.6194444
UA18040290230091207;49.8594444;27.8719444
UA18040290240062946;49.8925000;27.9044444
UA18040290250010522;49.9900000;27.7555556
UA18040290260082079;49.9511111;27.8433333
UA18040290270054702;49.9786111;27.8455556
UA18040290280096891;49.9975000;27.7158333
UA18040290290014524;49.8625000;27.7938889
UA18040290300023281;50.0180556;27.9030556
UA18040290310072695;49.9597222;27.9488889
UA18040290320023244;49.8100000;27.7955556
UA18040290330084083;50.0283000;27.7081000
UA18040290340043001;49.9302778;27.7744444
UA18040290350074246;49.9361111;27.6552778
UA18040290360094054;49.9027778;27.8761111
UA18040290370039871;49.8622222;27.6961111
UA18040290380074594;49.9538889;27.6819444
UA18040290390054168;50.0438889;27.7908333
UA18040290400023393;49.8622222;27.6641667
UA18040290410057373;49.7736111;27.7233333
UA18040290420087528;49.8194444;27.8752778
UA18040290430043303;49.8155556;27.7511111
UA18040290440054916;50.0119444;27.6977778
UA18040290450071886;49.9213889;27.7391667
UA18040290460042646;49.9080556;27.7419444
UA18040290470087886;49.9308333;27.9063889
UA18040290480098296;49.9416667;27.7822222
UA18040310000093693;50.1075000;27.7058333
UA18040310010057986;50.1075000;27.7058333
UA18040310020069676;50.1036111;27.6433333
UA18040310030039953;50.0711111;27.6994444
UA18040310040099822;50.1558333;27.7708333
UA18040310050019249;50.1411111;27.7950000
UA18040310060049405;50.0663889;27.7477778
UA18040310070013302;50.0733333;27.7936111
UA18040310080058795;50.1516667;27.8133333
UA18040330000027310;50.7000000;28.6000000
UA18040330010073700;50.6922222;28.6366667
UA18040330020049802;50.6947222;28.5894444
